Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Response,Reco_Policy_Groups,City_Group,Region_Group
62,0,0,0,1,13512,1,4,5,0,0,3,11
22,3,0,1,0,11760,2,1,1,0,0,4,16
31,0,0,0,1,9808,1,1,5,0,3,3,16
68,0,0,0,1,19840,15,3,1,0,2,0,15
62,8,0,1,0,31749,0,0,1,1,1,3,9
42,0,1,0,1,10080,6,2,1,1,2,2,12
65,0,1,0,1,22746,10,2,1,0,1,2,1
25,0,1,0,1,6290,0,0,2,0,0,2,3
62,0,0,0,1,19744,15,1,1,0,3,0,14
34,0,1,0,1,10740,9,2,3,0,1,0,18
25,1,0,1,0,15539,3,2,2,0,1,2,17
22,0,1,0,1,9534,2,1,1,0,2,4,1
17,32,0,1,0,20672,7,4,5,0,1,0,9
68,0,0,0,1,13464,15,3,2,0,4,3,6
42,0,0,0,1,13552,3,3,1,0,1,4,3
38,0,0,0,1,6672,0,0,4,0,0,2,2
64,10,0,0,0,24906,10,3,2,0,1,0,18
32,0,1,0,1,8666,10,1,1,0,1,2,1
53,0,1,0,1,12600,4,2,1,1,3,2,0
45,0,1,0,1,10560,1,3,2,0,2,2,6
75,0,1,0,1,17948,8,1,1,0,2,0,11
32,42,0,1,0,37264,11,2,3,0,3,0,2
58,0,0,0,1,15002,9,3,1,1,0,4,6
56,0,1,0,1,13800,4,1,2,1,3,0,6
66,2,0,1,0,23462,15,2,3,0,3,0,1
58,1,0,1,0,19616,6,3,2,0,3,1,19
61,1,0,1,0,32976,10,1,2,0,2,0,8
59,0,1,0,1,17880,0,0,3,0,3,4,15
47,0,0,0,1,10672,0,0,1,0,0,3,10
39,0,0,0,1,7476,4,3,1,1,4,4,2
26,3,1,1,0,10272,1,3,2,0,2,3,3
23,0,1,0,1,4050,1,3,1,1,2,3,16
23,0,1,0,1,8556,0,0,3,0,3,0,16
31,0,0,0,1,8344,8,3,2,0,1,4,1
19,0,1,0,1,2608,0,0,5,0,1,3,8
70,0,0,0,1,14638,9,3,2,0,4,4,11
68,0,0,0,1,19920,15,1,1,0,1,0,15
27,0,1,0,1,6860,2,3,1,0,4,3,11
20,0,0,0,1,10374,0,0,1,0,2,4,6
75,0,1,0,1,18690,0,0,4,0,2,0,10
27,0,1,0,1,8946,1,3,1,0,2,0,12
61,0,1,0,1,20064,15,3,1,0,3,2,6
75,0,1,0,1,24852,15,1,1,1,3,3,1
62,0,1,0,1,19776,4,3,1,0,2,1,8
32,0,0,0,1,11320,4,3,1,0,0,2,2
23,0,1,0,1,9996,0,0,3,1,3,0,14
55,0,0,0,1,13882,2,3,5,0,3,2,16
26,0,1,0,1,5184,5,4,1,1,3,0,1
64,0,0,0,1,14124,2,3,1,0,0,0,6
26,0,1,0,1,11610,1,3,1,1,1,0,15
54,1,0,1,0,20320,3,2,2,0,3,3,9
47,20,1,0,0,23296,0,0,1,0,0,4,15
26,3,0,1,0,14385,1,3,4,0,3,2,14
69,0,0,0,1,19584,13,1,4,0,0,0,0
57,3,0,1,0,19320,15,4,5,0,4,0,3
33,0,1,0,1,7020,11,2,3,0,3,0,9
27,32,0,1,0,23296,15,3,1,0,1,0,6
17,43,0,1,0,25200,6,3,1,1,3,0,12
50,0,0,0,1,13332,0,0,2,0,2,2,15
57,0,0,0,1,16680,2,4,2,0,4,4,8
56,1,0,1,0,28644,0,0,1,0,1,0,0
55,0,0,0,1,14520,11,3,1,0,1,2,1
16,27,1,1,0,16944,1,1,1,1,3,4,10
75,0,0,0,1,20576,0,0,1,0,1,3,15
67,0,0,0,1,15144,15,1,3,1,3,4,4
54,0,1,0,1,16536,2,4,2,0,4,0,1
55,0,0,0,1,12958,9,3,4,0,0,2,8
36,0,0,0,1,11970,1,2,3,0,2,2,17
32,0,1,0,1,6680,0,0,2,0,2,0,2
35,0,1,0,1,10998,2,1,1,1,0,3,7
22,0,0,0,1,6500,2,2,2,1,4,4,0
71,0,0,0,1,15028,11,1,2,0,3,0,7
38,0,1,0,1,14322,0,0,2,0,2,1,14
21,0,1,0,1,6192,0,0,3,0,3,0,8
62,0,0,0,1,19170,14,2,1,0,3,1,13
67,0,0,0,1,18464,4,3,1,0,1,0,19
25,0,1,0,1,5928,0,0,5,0,3,2,12
75,0,0,0,1,24928,3,1,1,0,0,0,5
49,4,1,1,0,20521,2,1,1,0,1,4,0
27,0,1,0,1,8470,0,0,2,0,0,2,8
33,0,0,0,1,9344,10,3,2,0,3,2,17
61,0,1,0,1,16980,15,3,2,1,4,3,4
71,3,0,1,0,27014,0,0,2,0,0,0,18
64,0,0,0,1,14924,4,1,1,0,3,0,2
63,12,0,1,0,26418,15,2,1,0,3,3,15
24,0,1,0,1,10704,3,2,1,0,1,0,8
35,0,1,0,1,8344,1,1,2,1,1,1,1
28,0,1,0,1,12042,2,1,1,0,2,4,1
37,0,0,0,1,10176,0,0,1,0,1,2,11
57,8,0,1,0,23270,2,3,1,0,2,0,4
75,0,1,0,1,18144,9,3,1,0,4,0,17
25,0,1,0,1,5416,5,4,1,0,1,3,10
25,0,1,0,1,10170,0,0,5,0,0,4,11
44,4,0,0,0,22752,5,3,1,0,3,1,8
56,0,1,0,1,14840,15,3,1,0,1,2,14
28,0,0,0,1,7572,2,1,1,0,1,4,19
21,0,1,0,1,8988,0,0,1,0,4,4,15
73,0,0,0,1,21828,15,4,1,1,4,2,13
16,25,0,0,0,16536,6,1,3,0,2,0,14
59,0,0,0,1,16200,15,3,1,1,3,2,3
28,0,0,0,1,9856,2,3,1,1,0,1,3
29,0,0,0,1,13212,0,0,1,0,3,2,16
26,0,0,0,1,6488,3,4,5,1,4,0,18
34,0,1,0,1,11754,1,1,4,0,4,2,4
47,0,0,0,1,13536,10,1,1,0,1,1,16
49,0,1,0,1,13288,0,0,1,0,0,0,7
69,0,0,0,1,15028,15,4,2,1,1,4,19
29,0,0,0,1,9352,1,4,4,0,2,1,6
58,0,0,0,1,12180,7,2,1,0,0,3,5
22,0,1,0,1,7536,0,0,1,1,1,0,8
70,0,0,0,1,16968,3,1,1,0,1,4,1
19,29,0,0,0,22579,15,3,4,0,3,4,7
25,0,1,0,1,6620,3,2,1,0,3,2,7
30,0,1,0,1,13300,1,1,1,0,2,2,3
45,0,1,0,1,14256,15,3,2,1,2,1,18
48,4,1,1,0,17415,0,0,1,0,0,4,5
27,0,1,0,1,6320,0,0,2,0,2,1,1
57,1,0,1,0,32496,15,3,1,0,3,0,8
32,0,0,0,1,14180,3,4,1,0,0,0,9
28,0,0,0,1,7824,0,0,1,0,3,3,8
57,0,0,0,1,11640,15,3,1,1,2,1,11
38,7,0,1,0,18043,0,0,1,0,4,0,4
69,0,0,0,1,15132,3,3,1,0,3,2,1
24,0,0,0,1,6520,4,3,1,0,0,2,9
33,0,1,0,1,7176,12,3,1,0,2,0,19
74,1,0,1,0,32104,5,2,5,1,1,0,12
65,4,0,1,0,23654,2,4,1,1,4,0,8
28,0,1,0,1,11264,5,1,1,0,3,4,16
44,0,0,0,1,10960,15,1,1,0,1,0,15
62,6,0,1,0,29836,1,3,1,0,3,0,7
21,0,1,0,1,5264,0,0,5,0,1,3,4
26,0,1,0,1,5930,4,2,1,0,4,4,8
65,0,0,0,1,21046,0,0,1,0,2,0,3
28,6,0,1,0,16153,4,2,2,0,1,4,4
49,0,1,0,1,11664,1,1,3,1,3,2,14
25,2,1,1,0,11358,0,0,1,0,2,3,1
27,0,1,0,1,4968,6,3,1,0,3,0,12
32,2,0,1,0,11826,2,3,4,0,4,0,13
65,0,1,0,1,17264,0,0,1,0,1,0,17
50,0,1,0,1,11860,0,0,1,0,2,3,4
29,0,1,0,1,5176,0,0,3,1,2,3,10
55,0,0,0,1,12180,4,4,1,0,0,0,1
57,0,0,0,1,16822,0,0,1,0,4,0,9
23,0,1,0,1,6390,0,0,1,0,0,2,2
62,0,1,0,1,19350,0,0,1,0,4,3,18
54,0,0,0,1,15552,2,3,1,1,0,0,7
50,0,1,0,1,11232,15,1,4,0,4,3,15
49,0,0,0,1,11840,2,2,2,0,2,1,3
58,0,0,0,1,11120,14,4,1,0,1,2,19
49,2,0,1,0,16092,15,3,2,0,3,3,3
24,0,1,0,1,6440,0,0,3,0,1,4,17
37,0,1,0,1,9044,3,1,5,0,3,4,7
75,0,0,0,1,17808,0,0,4,0,2,2,17
22,0,0,0,1,7032,2,2,2,0,0,4,17
57,0,1,0,1,20280,2,1,4,0,4,2,7
70,0,0,0,1,18360,2,4,4,0,1,0,1
59,0,0,0,1,16328,9,4,1,0,4,0,13
24,0,1,0,1,9280,0,0,1,0,0,3,13
23,0,0,0,1,9044,0,0,2,1,2,3,3
43,1,1,1,0,10838,3,1,3,1,1,3,18
22,0,1,0,1,6510,0,0,3,1,2,1,0
41,0,0,0,1,8386,11,1,4,0,0,4,11
34,0,0,0,1,5470,1,3,4,0,1,2,6
66,1,0,1,0,25536,15,3,4,1,2,0,3
25,0,1,0,1,6790,1,3,4,1,4,0,14
34,0,0,0,1,8736,0,0,4,1,0,1,11
55,0,1,0,1,16276,15,4,4,0,2,1,19
36,0,1,0,1,11248,3,3,3,0,4,0,5
25,0,1,0,1,6636,2,1,5,0,0,4,3
61,0,0,0,1,18340,4,2,1,0,3,2,17
28,0,0,0,1,7356,0,0,1,0,3,4,3
29,0,1,0,1,7944,0,0,1,0,3,1,17
48,0,0,0,1,11286,3,2,1,0,1,0,19
52,0,0,0,1,17654,0,0,1,0,2,0,13
33,26,0,1,0,19096,2,1,3,1,1,1,17
60,0,0,0,1,13632,15,4,1,0,2,2,12
70,0,0,0,1,18750,10,3,5,1,2,0,18
33,1,1,1,0,10113,3,1,1,0,3,2,7
62,0,0,0,1,12408,15,4,1,0,2,2,5
40,0,0,0,1,10836,3,1,4,0,1,4,19
25,0,1,0,1,10288,1,1,1,0,2,1,19
63,0,0,0,1,14168,7,1,1,1,3,4,8
59,0,0,0,1,11340,0,0,1,0,1,3,3
34,0,1,0,1,12564,2,4,2,0,3,2,13
50,0,0,0,1,12034,4,1,4,0,0,4,3
21,0,1,0,1,9380,0,0,1,0,0,1,10
69,0,0,0,1,21510,3,1,1,0,1,2,14
23,0,1,0,1,5592,0,0,1,0,3,2,17
70,0,0,0,1,16588,9,3,3,0,3,1,3
24,0,1,0,1,5320,0,0,4,0,3,1,0
59,11,0,1,0,23004,5,1,2,0,3,3,13
54,0,0,0,1,13860,15,1,3,0,1,1,13
22,0,1,0,1,6420,0,0,1,0,1,4,18
36,0,0,0,1,9456,7,1,1,0,3,4,3
46,7,0,1,0,20896,15,1,2,0,2,0,15
75,0,1,0,1,24434,0,0,1,1,1,2,9
22,0,1,0,1,9264,0,0,1,1,4,1,15
35,23,0,0,0,23400,7,1,2,0,1,4,9
31,0,0,0,1,7248,2,3,2,0,0,4,2
35,0,1,0,1,13580,1,3,1,0,2,1,19
36,0,1,0,1,9024,12,4,2,1,1,4,19
49,0,1,0,1,16608,4,3,1,1,0,0,4
48,0,0,0,1,11960,2,3,5,0,3,4,14
50,0,0,0,1,16500,2,3,1,1,1,0,19
30,0,0,0,1,5970,0,0,3,1,1,3,7
45,0,0,0,1,17576,8,3,1,0,3,3,12
48,0,0,0,1,11340,0,0,1,0,1,0,8
22,1,1,0,0,5334,0,0,1,0,1,4,11
71,0,0,0,1,18258,0,0,5,0,1,4,10
34,0,0,0,1,6070,0,0,1,0,1,2,5
39,0,0,0,1,13500,1,2,1,0,3,3,5
70,0,0,0,1,20774,0,0,3,0,2,0,9
36,0,1,0,1,12280,0,0,1,0,3,2,3
56,0,0,0,1,18840,11,3,1,0,3,1,3
69,0,0,0,1,14088,0,0,2,1,3,1,10
24,0,1,0,1,7620,0,0,1,0,3,2,15
73,0,1,0,1,16620,7,3,3,0,1,0,15
36,31,0,0,0,25506,0,0,4,0,3,0,4
31,0,0,0,1,5640,3,3,3,1,1,1,10
43,0,1,0,1,12222,10,3,1,1,3,1,16
24,1,1,1,0,11622,0,0,4,0,1,4,6
64,0,0,0,1,12276,15,2,1,0,0,2,16
36,0,0,0,1,14680,5,3,1,0,0,0,0
69,3,1,1,0,25401,6,3,3,0,1,0,13
53,0,0,0,1,14640,15,3,2,1,0,3,9
33,0,1,0,1,12564,10,4,4,0,4,0,1
60,0,1,0,1,13368,5,3,1,0,0,2,17
23,0,1,0,1,8892,1,3,3,1,4,0,19
17,26,1,0,0,18028,8,3,1,0,3,3,11
26,0,1,0,1,9156,0,0,1,1,2,4,6
42,0,0,0,1,13728,1,3,1,0,2,4,15
32,0,1,0,1,12140,6,3,1,0,1,0,8
36,0,0,0,1,12820,0,0,1,0,3,3,16
22,0,1,0,1,5040,0,0,2,1,4,4,2
33,1,1,1,0,20704,4,3,1,0,0,0,18
52,0,1,0,1,11120,2,1,1,1,1,2,0
55,0,0,0,1,19830,15,3,2,0,3,4,14
61,14,1,1,0,34380,15,2,1,0,3,2,17
31,0,1,0,1,10096,0,0,1,0,1,4,13
64,4,0,1,0,31152,0,0,1,1,2,0,12
75,0,0,0,1,18620,7,1,5,1,1,0,12
48,0,1,0,1,10224,1,1,3,0,1,2,1
51,0,0,0,1,15120,14,1,1,1,3,4,19
27,0,0,0,1,7992,6,4,1,0,3,0,10
26,0,1,0,1,9632,1,3,5,1,1,3,0
33,2,0,1,0,17063,0,0,4,0,1,0,6
32,0,1,0,1,13140,0,0,1,1,4,1,16
26,0,1,0,1,5704,4,3,1,0,3,2,18
46,0,0,0,1,17082,2,1,1,1,4,3,1
27,0,0,0,1,5080,0,0,2,0,0,1,1
45,0,0,0,1,12360,6,1,1,1,3,0,7
17,29,0,0,0,20412,0,0,2,0,3,0,17
32,0,1,0,1,6330,0,0,2,0,3,3,4
55,0,0,0,1,14102,15,3,1,0,3,0,14
20,0,1,0,1,5640,0,0,2,0,3,2,4
75,0,0,0,1,16920,1,1,2,0,1,2,10
71,0,0,0,1,16800,0,0,1,0,2,0,17
70,5,0,1,0,33994,15,3,2,0,2,0,3
24,0,1,0,1,5424,0,0,2,0,1,2,2
50,2,0,1,0,24604,7,3,4,1,4,3,12
25,0,1,0,1,11160,2,1,1,0,1,2,9
24,0,0,0,1,7476,0,0,4,0,3,3,2
27,0,1,0,1,8470,2,2,4,1,1,4,12
25,0,1,0,1,5832,0,0,5,0,1,3,7
27,0,1,0,1,9478,2,3,5,0,1,2,6
27,0,0,0,1,6400,0,0,1,0,0,3,0
49,0,0,0,1,15026,2,2,1,0,3,2,8
41,0,0,0,1,9984,2,2,4,0,3,3,6
42,11,0,1,0,22347,0,0,1,0,3,0,12
63,0,0,0,1,15360,0,0,1,0,0,3,11
73,0,1,0,1,15808,0,0,3,1,2,0,4
43,0,1,0,1,11286,15,3,1,0,2,1,14
20,26,0,0,0,19494,0,0,2,1,0,1,8
23,0,0,0,1,7368,0,0,4,1,3,2,15
58,0,0,0,1,18000,4,1,1,0,3,0,9
72,0,0,0,1,19414,10,3,1,0,2,3,4
28,0,1,0,1,5472,0,0,3,0,2,0,18
56,0,1,0,1,15312,7,2,1,0,3,4,17
44,0,0,0,1,11836,11,3,2,0,1,2,16
32,0,1,0,1,13160,0,0,1,0,2,3,6
66,1,0,1,0,24906,5,3,2,0,0,4,17
35,0,0,0,1,9840,9,3,1,0,0,1,15
61,0,1,0,1,19290,2,1,3,1,1,4,16
61,0,0,0,1,19296,0,0,2,0,0,3,18
24,0,1,0,1,6730,0,0,4,0,2,3,6
25,1,0,0,0,14582,4,1,5,0,3,3,19
20,0,0,0,1,5670,0,0,1,1,1,4,13
75,0,0,0,1,20520,6,2,2,0,0,0,0
38,0,1,0,1,7104,15,1,3,0,0,4,15
23,0,1,0,1,4050,0,0,3,0,2,1,11
54,0,0,0,1,19768,3,1,2,0,4,3,13
17,26,0,1,0,13798,3,3,5,0,3,2,7
37,0,1,0,1,8288,3,1,5,0,1,0,7
29,0,0,0,1,6050,0,0,1,0,4,0,9
56,0,1,0,1,11880,0,0,1,0,1,0,19
25,0,1,0,1,9918,0,0,3,0,0,2,2
40,4,0,1,0,23619,2,4,1,0,2,0,5
23,0,1,0,1,4392,1,1,1,0,3,4,0
29,0,0,0,1,8736,5,3,3,0,1,3,6
51,0,0,0,1,11540,15,1,4,0,0,4,19
52,0,0,0,1,14690,2,4,1,0,1,0,13
47,0,1,0,1,15444,0,0,1,0,3,3,5
44,0,0,0,1,15000,0,0,1,0,3,0,8
58,0,0,0,1,17164,0,0,1,0,1,2,2
48,0,0,0,1,15886,2,4,1,0,1,4,4
20,26,0,0,0,22668,7,3,1,0,3,4,12
22,0,1,0,1,8736,0,0,1,0,3,0,5
26,29,0,0,0,15260,3,3,2,1,1,2,1
26,1,1,1,0,16384,0,0,1,1,3,2,17
59,0,1,0,1,14184,5,1,2,0,0,0,3
27,0,0,0,1,5080,0,0,1,1,2,2,3
30,0,0,0,1,5660,0,0,3,0,0,4,16
55,0,1,0,1,12060,4,1,3,0,0,4,18
33,0,1,0,1,13020,4,1,1,0,0,3,13
37,0,0,0,1,6648,3,2,1,1,1,2,16
23,0,1,0,1,7524,0,0,3,0,1,2,7
48,0,1,0,1,10548,7,4,1,1,2,2,12
53,0,1,0,1,17612,10,1,1,1,1,1,8
24,0,1,0,1,5504,0,0,4,0,4,0,2
36,0,0,0,1,8078,8,3,4,0,1,0,7
61,0,0,0,1,16068,3,4,3,0,0,2,7
64,0,0,0,1,13838,14,3,1,0,1,0,0
29,0,1,0,1,8288,0,0,1,1,1,1,14
32,32,0,0,0,25242,5,1,1,0,0,4,7
53,0,1,0,1,15418,0,0,1,0,1,0,18
58,6,0,1,0,26188,15,4,5,0,4,0,14
40,0,0,0,1,10404,4,3,4,0,0,2,6
36,0,0,0,1,12716,0,0,4,0,3,4,15
75,0,0,0,1,22212,15,3,5,0,4,0,5
28,0,1,0,1,11214,4,3,1,0,3,4,0
44,0,1,0,1,14832,5,3,2,0,1,0,18
48,0,1,0,1,10496,0,0,1,0,0,1,13
52,0,1,0,1,13156,15,4,1,1,2,3,13
53,2,0,1,0,20462,4,4,2,0,2,4,2
69,0,1,0,1,15504,5,1,1,1,1,0,16
38,27,1,0,0,27846,0,0,2,1,0,3,6
25,0,0,0,1,6070,1,3,1,0,4,4,15
26,0,1,0,1,9540,0,0,2,0,0,2,9
40,0,0,0,1,13398,15,3,2,0,1,3,11
49,0,0,0,1,14366,3,3,1,0,1,2,16
47,0,1,0,1,10672,0,0,3,0,2,0,11
57,0,0,0,1,18720,0,0,2,1,3,0,5
63,0,0,0,1,21420,8,1,1,0,1,0,1
71,4,0,1,0,35795,0,0,3,0,4,0,16
70,5,0,1,0,31806,0,0,2,0,3,2,11
63,0,0,0,1,14712,1,4,1,0,0,0,5
25,0,0,0,1,8832,4,3,1,0,0,0,19
25,0,1,0,1,5992,0,0,4,0,3,4,1
24,0,0,0,1,4456,0,0,2,1,1,2,7
23,0,1,0,1,8196,0,0,1,1,3,3,16
37,6,1,1,0,14716,2,3,2,0,1,2,10
68,0,0,0,1,22304,2,2,5,1,2,1,3
51,2,0,1,0,23689,0,0,2,1,3,4,5
24,0,0,0,1,4122,0,0,4,0,2,3,11
44,0,1,0,1,15004,0,0,2,0,2,0,11
22,0,1,0,1,6960,0,0,1,0,2,2,14
70,5,0,1,0,33858,0,0,1,0,0,0,5
66,9,1,1,0,33163,15,3,3,1,0,0,3
17,8,0,0,0,9480,0,0,1,0,1,3,11
23,0,1,0,1,3774,3,2,4,0,3,3,5
43,0,0,0,1,12006,0,0,1,1,0,4,7
71,4,0,1,0,26955,15,3,1,0,2,1,16
25,0,1,0,1,8040,0,0,5,1,4,0,2
69,0,0,0,1,14568,8,3,1,0,2,0,0
27,3,0,1,0,8560,2,3,4,0,1,3,14
58,0,0,0,1,11396,0,0,1,0,0,2,17
65,1,1,1,0,28464,2,4,4,0,0,0,17
21,0,0,0,1,7308,0,0,5,0,1,0,14
66,0,0,0,1,18900,15,3,5,0,1,0,19
52,0,0,0,1,14092,15,3,2,0,1,4,1
58,0,1,0,1,10700,3,2,5,0,1,2,14
57,0,1,0,1,12200,2,2,1,0,1,0,4
18,1,1,1,0,6921,0,0,1,0,3,4,9
45,0,1,0,1,12240,1,1,2,0,1,4,6
33,0,0,0,1,10760,0,0,3,0,1,4,17
62,2,0,1,0,26370,15,3,1,1,2,2,14
55,0,1,0,1,19350,2,1,3,1,2,3,19
65,5,0,1,0,25032,15,2,1,0,1,2,3
46,29,0,1,0,26616,0,0,4,0,1,0,13
61,0,0,0,1,16890,3,1,1,0,1,2,18
53,0,0,0,1,12694,15,3,3,0,2,2,10
75,0,0,0,1,20774,2,3,1,0,0,2,4
55,3,1,1,0,21155,3,4,4,0,4,1,5
33,0,1,0,1,10784,3,1,2,0,1,2,15
53,0,0,0,1,12700,5,1,1,1,1,3,2
42,0,0,0,1,10422,0,0,1,0,3,0,2
27,0,1,0,1,5648,1,1,1,0,1,3,0
55,0,1,0,1,14016,3,3,1,0,3,0,14
65,0,0,0,1,20332,11,1,1,0,1,0,1
26,0,1,0,1,11088,0,0,1,0,0,1,16
32,0,1,0,1,13600,2,4,1,0,1,0,2
24,4,1,1,0,13843,0,0,1,0,3,4,3
64,2,0,1,0,32112,15,1,1,1,3,1,0
48,0,0,0,1,12380,6,3,5,0,2,1,7
66,0,0,0,1,15260,15,3,4,0,4,0,4
66,0,0,0,1,20130,0,0,3,0,4,0,2
24,0,1,0,1,3792,0,0,4,0,1,0,13
67,0,1,0,1,16008,0,0,1,1,1,0,4
22,1,1,1,0,16056,0,0,1,0,4,2,10
42,0,0,0,1,10768,0,0,1,0,3,0,17
32,0,0,0,1,6820,10,3,4,1,4,0,16
40,0,1,0,1,13540,3,1,4,0,4,1,7
18,51,0,0,0,28080,0,0,1,1,1,0,1
62,1,0,1,0,24108,14,2,1,1,3,4,13
48,0,0,0,1,10800,6,2,2,0,3,4,18
27,0,0,0,1,10496,0,0,1,0,3,0,14
44,0,0,0,1,9030,0,0,1,0,1,0,2
60,0,0,0,1,18180,5,2,1,0,4,2,5
55,4,0,1,0,25116,15,3,1,0,3,2,17
53,0,1,0,1,14820,6,3,5,0,0,1,18
44,0,0,0,1,13288,15,3,3,1,1,4,13
33,0,1,0,1,8508,1,3,2,0,0,0,6
25,0,1,0,1,4464,0,0,2,0,1,2,15
50,0,0,0,1,14366,0,0,3,0,3,1,8
25,0,1,0,1,6550,3,4,1,0,1,0,9
41,0,0,0,1,13024,0,0,1,0,1,3,9
61,0,1,0,1,19080,4,2,3,0,3,2,5
74,1,0,1,0,35481,2,3,1,0,2,3,9
55,0,0,0,1,12408,15,4,2,0,0,3,6
35,23,0,1,0,21705,0,0,1,0,3,2,3
38,3,0,1,0,18489,0,0,1,0,1,1,0
66,8,0,1,0,31348,0,0,2,0,0,0,0
75,0,0,0,1,21528,1,4,1,0,2,0,9
66,0,1,0,1,22560,8,2,2,0,2,0,15
38,0,0,0,1,11120,1,2,1,0,1,0,8
27,0,1,0,1,10928,0,0,1,0,0,4,18
16,40,0,0,0,26773,11,3,1,0,4,2,10
36,0,1,0,1,13280,0,0,1,0,4,0,7
75,0,1,0,1,20704,0,0,1,1,4,0,15
40,0,0,0,1,13704,12,1,2,0,0,2,13
49,0,1,0,1,15114,3,1,1,0,3,2,11
22,0,1,0,1,6370,0,0,2,0,3,0,8
25,0,1,0,1,10808,0,0,2,0,0,0,9
32,0,0,0,1,8218,0,0,2,0,4,0,15
57,0,1,0,1,16072,15,3,1,0,1,2,11
62,0,1,0,1,18880,12,3,1,0,4,2,18
44,0,1,0,1,10336,13,1,2,1,1,1,14
44,0,1,0,1,13140,0,0,1,0,2,0,9
45,0,0,0,1,9200,14,3,1,0,1,0,5
42,0,1,0,1,14664,15,4,3,1,2,1,12
38,0,1,0,1,13620,3,2,4,0,3,4,13
39,2,1,1,0,22496,0,0,5,0,4,0,12
46,0,0,0,1,10220,0,0,4,0,1,4,5
36,0,0,0,1,10064,1,3,1,1,2,4,12
53,0,1,0,1,11638,0,0,1,1,1,4,1
73,0,0,0,1,19754,0,0,1,0,3,0,10
71,1,0,1,0,26928,10,2,1,0,1,0,0
59,2,0,1,0,21798,4,1,1,0,0,3,9
57,0,0,0,1,11780,13,3,4,0,1,2,1
75,0,0,0,1,21276,0,0,4,0,2,3,7
48,0,0,0,1,10272,0,0,1,1,1,0,19
54,0,0,0,1,12580,15,1,1,1,3,2,6
23,0,1,0,1,5288,0,0,1,0,4,1,18
23,0,0,0,1,8292,3,1,1,0,1,1,5
21,23,1,0,0,13484,5,2,1,0,1,1,19
27,0,1,0,1,4960,0,0,1,0,2,3,0
24,37,0,1,0,24956,2,3,4,0,3,0,15
41,0,1,0,1,10944,9,3,5,1,2,0,19
21,0,1,0,1,7450,0,0,1,0,0,3,6
39,1,0,1,0,19411,15,2,4,0,2,0,10
66,0,0,0,1,17730,15,4,2,0,1,0,7
41,4,0,1,0,20592,0,0,4,0,1,4,1
53,0,0,0,1,11920,5,3,3,0,4,3,6
23,0,1,0,1,5000,1,1,4,0,0,2,19
30,0,0,0,1,11700,1,4,3,0,1,3,13
19,0,1,0,1,8372,0,0,1,0,0,4,19
19,8,1,1,0,7324,1,1,1,0,0,4,4
35,1,1,1,0,13656,3,1,2,0,0,4,10
53,0,1,0,1,14300,2,3,4,0,1,4,5
29,0,1,0,1,8704,0,0,1,0,0,4,4
22,0,0,0,1,10160,0,0,3,0,0,4,2
19,0,0,0,1,6910,0,0,4,0,2,0,7
51,0,1,0,1,11268,1,3,1,0,3,1,15
43,0,0,0,1,13530,2,1,1,0,0,4,9
51,0,1,0,1,17966,0,0,1,0,3,2,12
54,0,0,0,1,10368,15,1,4,1,3,0,2
48,0,1,0,1,12360,14,2,4,1,4,2,12
56,0,1,0,1,13684,10,3,2,0,3,0,19
47,0,1,0,1,13684,0,0,1,0,1,4,19
32,0,0,0,1,6450,7,2,4,0,2,3,2
28,2,0,1,0,14022,2,3,1,0,1,1,17
41,1,0,1,0,18792,2,1,1,0,1,0,3
21,0,1,0,1,5312,0,0,1,1,4,3,12
73,0,0,0,1,18656,15,3,1,0,1,0,1
37,0,1,0,1,8344,3,1,4,0,0,2,9
72,0,0,0,1,18060,0,0,4,0,1,3,7
24,0,0,0,1,6880,0,0,1,0,3,1,9
75,0,1,0,1,25802,15,2,3,0,2,2,17
29,0,1,0,1,5112,1,1,1,1,1,3,8
21,0,1,0,1,6460,0,0,5,0,0,4,3
45,0,1,0,1,11430,0,0,4,0,1,3,0
53,0,0,0,1,18396,4,2,1,0,3,4,11
26,0,1,0,1,6210,6,4,2,0,0,3,17
72,3,0,1,0,36774,2,4,5,0,1,0,0
24,0,1,0,1,6670,0,0,1,1,3,1,7
75,0,1,0,1,19170,1,2,1,0,1,3,13
23,0,1,0,1,6750,1,1,1,0,0,1,12
26,0,1,0,1,11484,1,1,3,0,1,2,15
23,0,1,0,1,6770,0,0,2,1,2,1,14
68,0,0,0,1,15080,15,3,3,1,2,3,10
65,0,1,0,1,22032,15,3,2,0,3,0,9
29,0,1,0,1,8638,0,0,1,0,3,3,16
73,0,0,0,1,17940,0,0,2,0,1,0,7
29,0,1,0,1,11728,0,0,1,0,4,0,17
64,0,1,0,1,16718,0,0,3,0,3,1,17
44,0,0,0,1,15096,0,0,1,1,0,2,16
31,0,1,0,1,12080,3,3,1,0,4,3,1
73,0,0,0,1,15964,11,3,1,0,3,1,19
19,32,0,1,0,22211,3,3,5,0,2,2,3
56,0,0,0,1,17052,0,0,2,1,3,3,10
54,0,1,0,1,11988,0,0,1,0,1,2,0
50,0,1,0,1,17444,8,3,2,1,0,1,13
45,0,0,0,1,9552,0,0,5,1,3,4,16
74,1,0,1,0,26460,5,4,4,1,4,0,4
