,Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Reco_Policy_Cat,City_Code,Region_Code,Response
18364,62,0,0,0,1,13354,15,4,4,17,16,2573,0
18365,48,0,1,0,1,11120,5,1,1,21,10,1317,0
18366,37,1,1,0,0,17049,1,3,1,12,10,1317,1
18367,37,0,1,0,1,6876,0,0,1,2,18,4092,0
18368,33,0,1,0,1,13140,2,1,1,20,5,1240,1
18369,44,0,0,0,1,8880,15,2,2,13,14,3522,0
18370,24,18,0,0,0,19350,3,1,4,16,33,2977,0
18371,33,6,0,1,0,20873,9,1,1,1,5,1307,0
18372,68,0,0,0,1,17920,2,2,2,20,1,255,0
18373,32,1,0,1,0,14054,5,2,2,22,14,2657,0
18374,44,2,1,0,0,15209,12,3,1,5,1,1961,0
18375,45,5,1,1,0,21000,2,2,1,18,4,7,0
18376,42,0,1,0,1,14586,3,1,1,8,14,3575,0
18377,41,0,0,0,1,8544,0,0,5,15,9,52,0
18378,60,0,1,0,1,19684,2,1,6,21,10,872,0
18379,36,0,0,0,1,14454,1,2,1,17,19,1231,1
18380,37,0,0,0,1,12600,9,4,1,16,28,600,0
18381,55,0,1,0,1,17276,6,3,2,18,1,704,0
18382,46,0,0,0,1,13480,1,3,2,21,3,42,0
18383,35,0,1,0,1,9856,1,1,1,19,1,3160,0
18384,29,0,0,0,1,7416,2,1,3,8,4,688,0
18385,30,0,1,0,1,11790,1,2,1,20,16,1122,1
18386,43,1,0,1,0,11250,3,3,2,18,4,1604,0
18387,49,10,1,1,0,22932,1,3,1,18,1,1101,0
18388,30,0,1,0,1,5850,0,0,3,22,20,317,1
18389,64,0,0,0,1,18592,2,4,5,17,1,2467,0
18390,23,0,1,0,1,7704,0,0,1,18,3,41,0
18391,72,0,0,0,1,15964,2,1,5,20,1,1651,0
18392,22,0,1,0,1,3786,1,1,3,12,10,293,1
18393,37,0,0,0,1,12640,15,2,3,20,7,3926,0
18394,67,0,0,0,1,18880,4,3,3,8,4,136,0
18395,52,0,1,0,1,16796,15,3,1,21,9,587,0
18396,41,0,1,0,1,13060,4,2,1,17,3,1242,0
18397,60,0,0,0,1,21480,2,3,2,22,2,4544,0
18398,63,1,0,1,0,30976,2,4,1,19,1,552,0
18399,75,0,0,0,1,17760,0,0,2,14,10,29,1
18400,25,0,1,0,1,5464,0,0,1,19,1,3366,0
18401,63,0,0,0,1,15024,15,3,1,21,2,4202,0
18402,34,0,0,0,1,5720,1,4,3,22,20,814,0
18403,42,0,0,0,1,8880,0,0,2,22,14,1822,1
18404,72,2,0,1,0,28607,3,1,1,16,1,2416,0
18405,59,0,0,0,1,17670,15,3,2,21,11,3692,0
18406,50,7,0,0,0,35376,6,1,1,16,2,2850,0
18407,73,0,0,0,1,18784,11,3,2,18,2,1857,0
18408,75,0,0,0,1,20352,3,4,2,16,3,384,0
18409,52,14,1,1,0,21852,15,3,1,7,1,432,0
18410,36,0,1,0,1,9100,0,0,1,19,3,4089,1
18411,57,0,1,0,1,13684,12,3,1,17,9,1442,0
18412,28,0,1,0,1,12132,0,0,1,22,8,3223,0
18413,29,0,1,0,1,6770,7,3,3,22,2,380,0
18414,24,0,0,0,1,5208,2,4,2,20,27,1059,0
18415,57,0,0,0,1,14952,1,3,1,22,9,2093,0
18416,29,0,0,0,1,6852,8,1,1,16,1,270,0
18417,74,1,0,1,0,36345,1,4,2,22,2,2968,0
18418,19,32,0,0,0,28145,2,1,1,21,15,1575,0
18419,43,0,0,0,1,14256,13,1,1,16,1,2076,0
18420,29,0,1,0,1,9324,8,2,3,17,4,1754,1
18421,56,1,0,1,0,16704,15,3,2,1,26,3158,0
18422,48,0,0,0,1,16900,15,2,3,22,3,3073,1
18423,64,0,0,0,1,19328,10,3,1,8,5,539,1
18424,62,5,0,1,0,28582,0,0,1,18,3,4774,0
18425,35,1,1,1,0,15528,4,4,1,16,9,52,0
18426,50,0,0,0,1,15888,0,0,2,3,2,237,0
18427,27,0,1,0,1,11772,1,2,1,20,16,22,0
18428,33,3,1,1,0,10651,10,3,1,19,1,1437,0
18429,47,0,0,0,1,9414,8,2,2,1,24,1868,0
18430,29,0,1,0,1,11268,3,2,1,17,13,289,1
18431,57,0,1,0,1,12122,2,1,2,18,20,159,0
18432,52,0,0,0,1,16128,4,1,2,2,2,1738,0
18433,28,0,0,0,1,5940,0,0,1,21,11,53,0
18434,38,0,1,0,1,8016,0,0,1,17,12,2470,0
18435,32,0,1,0,1,9338,0,0,1,18,10,124,0
18436,59,0,0,0,1,14690,0,0,6,15,8,2565,1
18437,21,0,1,0,1,5304,0,0,1,20,11,2894,0
18438,59,2,0,1,0,23990,0,0,6,1,8,3711,0
18439,72,0,0,0,1,21132,12,2,1,4,20,1068,0
18440,38,0,0,0,1,7872,1,1,1,16,4,1172,1
18441,36,0,0,0,1,9716,1,3,2,22,2,1299,0
18442,51,0,1,0,1,15648,8,1,2,16,11,3673,0
18443,70,0,1,0,1,18400,15,3,1,14,7,446,0
18444,56,0,1,0,1,15072,2,2,1,12,8,1843,0
18445,33,7,0,1,0,12308,6,3,5,21,3,2269,0
18446,27,0,1,0,1,8050,0,0,1,15,14,1402,1
18447,25,3,1,0,0,17658,0,0,4,14,2,137,0
18448,31,0,0,0,1,5980,1,2,1,7,4,1943,0
18449,29,0,0,0,1,7980,8,3,2,22,2,18,0
18450,23,0,1,0,1,3630,1,3,1,17,23,770,0
18451,71,0,0,0,1,22236,8,3,1,18,2,1366,0
18452,49,0,1,0,1,14080,0,0,4,16,10,1524,0
18453,73,0,0,0,1,17416,7,3,3,8,1,1121,0
18454,67,0,0,0,1,18872,0,0,1,16,3,1494,1
18455,21,0,1,0,1,5272,0,0,3,4,33,1758,0
18456,66,0,0,0,1,21692,15,3,5,10,6,114,0
18457,75,0,0,0,1,22284,12,3,3,5,1,1114,0
18458,51,0,1,0,1,14762,3,1,1,19,7,1779,0
18459,52,0,0,0,1,10368,15,4,1,15,4,1237,0
18460,72,3,0,1,0,29920,9,4,1,21,3,2607,0
18461,25,0,1,0,1,10494,1,2,1,13,27,2734,0
18462,44,0,1,0,1,10638,2,2,1,14,34,858,0
18463,19,32,0,0,0,24422,0,0,1,1,7,594,0
18464,60,0,0,0,1,14352,10,3,6,16,1,2222,0
18465,34,0,1,0,1,13060,0,0,2,22,6,1305,0
18466,69,0,1,0,1,17580,15,1,3,16,4,2693,0
18467,67,8,0,0,0,30015,2,3,1,21,7,919,0
18468,61,0,0,0,1,17082,4,1,3,16,12,895,0
18469,24,1,0,1,0,8890,0,0,1,19,7,1270,0
18470,53,0,0,0,1,15262,12,1,1,16,4,3312,0
18471,44,2,0,1,0,18748,0,0,1,4,26,2082,0
18472,29,0,0,0,1,5192,3,4,4,3,2,649,0
18473,61,3,0,1,0,26730,0,0,1,16,17,2575,1
18474,30,0,1,0,1,6440,8,3,2,15,7,594,1
18475,22,0,1,0,1,10752,0,0,4,17,7,954,1
18476,16,34,0,1,0,26499,4,3,2,18,1,590,0
18477,24,0,1,0,1,9936,0,0,2,21,2,1155,0
18478,54,0,1,0,1,17472,5,3,2,14,5,1610,0
18479,60,0,1,0,1,13776,0,0,2,14,2,4828,0
18480,27,1,0,1,0,10970,0,0,4,20,19,423,0
18481,70,1,0,1,0,27619,2,4,1,15,18,3935,0
18482,26,0,1,0,1,10176,0,0,1,18,3,333,0
18483,57,0,0,0,1,13176,3,3,1,1,19,1806,0
18484,30,8,0,0,0,12159,1,1,1,12,18,601,1
18485,42,0,1,0,1,12364,2,3,1,15,13,3460,1
18486,30,3,0,1,0,9520,7,1,1,8,4,136,0
18487,35,0,0,0,1,13222,6,3,2,5,9,1183,1
18488,72,0,1,0,1,16978,2,1,1,16,3,3253,0
18489,68,0,0,0,1,13000,15,3,4,2,25,2294,0
18490,32,0,1,0,1,8704,6,4,9,12,9,1353,1
18491,51,0,0,0,1,15456,15,2,2,21,6,667,0
18492,22,0,1,0,1,5744,0,0,1,18,1,2240,0
18493,42,0,0,0,1,10592,8,3,2,7,1,1600,1
18494,61,0,0,0,1,13200,15,1,3,16,3,2165,1
18495,65,0,0,0,1,16864,0,0,1,12,8,4482,0
18496,52,0,1,0,1,14208,12,3,1,9,4,1953,0
18497,29,0,1,0,1,8028,2,2,1,13,2,2729,1
18498,26,0,0,0,1,6310,4,1,1,19,1,1055,0
18499,40,0,1,0,1,13816,5,3,3,21,27,1059,1
18500,75,0,0,0,1,22824,2,3,1,21,4,2695,1
18501,37,0,0,0,1,7596,10,3,4,10,9,1261,1
18502,47,0,1,0,1,15696,2,3,3,21,26,2521,0
18503,33,0,1,0,1,13580,5,1,1,2,26,2521,0
18504,29,0,0,0,1,7992,0,0,3,19,4,1974,1
18505,75,0,0,0,1,18750,13,4,3,22,7,935,0
18506,46,0,0,0,1,13376,4,3,3,19,15,1658,0
18507,17,33,0,0,0,28787,0,0,2,18,2,498,0
18508,64,0,0,0,1,13354,0,0,3,20,24,222,0
18509,61,0,1,0,1,18096,0,0,1,5,1,4655,0
18510,27,0,1,0,1,5840,0,0,1,12,6,3182,0
18511,63,0,1,0,1,16440,15,4,1,15,7,1715,0
18512,49,0,0,0,1,14520,0,0,4,21,3,955,0
18513,22,0,0,0,1,5870,2,1,4,14,4,1201,0
18514,50,0,0,0,1,12936,1,4,2,6,29,1281,0
18515,41,0,1,0,1,14424,0,0,3,12,8,212,1
18516,23,0,1,0,1,6700,0,0,3,6,3,927,0
18517,65,0,0,0,1,19080,9,3,5,2,19,2270,0
18518,38,0,0,0,1,7896,0,0,2,16,3,128,0
18519,43,0,0,0,1,15360,15,3,4,20,24,222,0
18520,43,0,1,0,1,13080,9,3,1,16,15,2544,0
18521,21,3,1,0,0,10164,0,0,1,13,2,1045,1
18522,47,0,0,0,1,14960,2,1,2,17,6,535,0
18523,46,0,0,0,1,11160,1,1,2,16,10,532,0
18524,21,0,1,0,1,4792,1,1,2,19,13,396,0
18525,24,2,1,1,0,9114,2,1,1,19,2,1857,0
18526,52,0,0,0,1,10360,5,3,1,1,25,4994,0
18527,25,0,1,0,1,10980,2,1,1,13,1,3835,0
18528,75,0,0,0,1,22746,0,0,1,20,19,5220,0
18529,23,0,1,0,1,9310,0,0,2,21,2,1192,0
18530,66,1,0,1,0,29952,0,0,2,22,7,1019,0
18531,27,0,0,0,1,9888,6,2,1,11,2,719,1
18532,65,0,0,0,1,15678,15,2,1,7,33,2243,0
18533,75,0,0,0,1,21698,15,4,1,17,1,232,0
18534,37,0,1,0,1,13040,0,0,2,21,2,3164,0
18535,73,0,0,0,1,19584,3,3,1,16,1,1415,0
18536,23,0,0,0,1,4960,0,0,1,8,4,1106,0
18537,54,0,0,0,1,13882,8,1,3,19,19,3346,0
18538,31,0,1,0,1,5810,4,1,1,16,29,784,0
18539,48,0,1,0,1,18252,5,3,3,19,5,113,0
18540,40,0,0,0,1,11682,6,4,4,17,2,3727,0
18541,25,0,1,0,1,5760,5,1,1,16,9,52,0
18542,50,0,1,0,1,10836,15,2,2,17,4,1974,1
18543,22,0,0,0,1,10288,0,0,4,19,7,446,0
18544,55,0,1,0,1,17640,15,3,3,18,3,651,0
18545,28,0,1,0,1,12042,3,4,4,22,4,3905,1
18546,39,0,1,0,1,13158,1,1,3,6,8,144,0
18547,28,0,0,0,1,5376,3,3,5,21,9,1785,0
18548,20,0,1,0,1,4200,0,0,2,20,1,3984,1
18549,25,30,1,0,0,20174,1,2,1,16,1,270,0
18550,22,0,0,0,1,8124,0,0,1,22,2,2250,0
18551,46,0,1,0,1,12940,4,1,4,19,7,4034,1
18552,25,0,1,0,1,11808,0,0,1,22,6,2237,0
18553,50,0,0,0,1,13156,15,4,1,19,1,611,0
18554,44,0,1,0,1,15600,12,3,5,3,2,2282,0
18555,55,0,1,0,1,16380,1,2,1,6,9,3409,0
18556,27,0,1,0,1,12546,0,0,1,20,2,2282,1
18557,44,8,0,1,0,27878,5,3,4,11,2,3112,1
18558,47,0,1,0,1,11052,15,3,2,18,3,4774,0
18559,26,0,0,0,1,10980,0,0,4,18,3,59,1
18560,57,0,0,0,1,14120,0,0,1,19,15,1459,0
18561,31,15,0,0,0,16983,7,3,1,22,20,1681,0
18562,75,0,0,0,1,22952,4,2,2,17,1,1260,0
18563,75,0,1,0,1,18676,11,1,1,19,7,2604,1
18564,28,0,1,0,1,6520,3,3,1,8,21,4640,1
18565,35,0,0,0,1,13838,0,0,2,18,7,3249,0
18566,20,0,1,0,1,10178,0,0,1,6,27,2208,0
18567,43,0,0,0,1,15240,5,3,1,11,2,2710,0
18568,27,0,1,0,1,7518,0,0,1,1,16,1079,0
18569,31,0,1,0,1,9952,5,1,3,16,4,3178,1
18570,59,2,0,1,0,20602,3,3,2,10,29,1695,0
18571,19,26,0,1,0,21949,0,0,1,12,24,5571,1
18572,25,0,1,0,1,7966,0,0,6,1,8,2913,0
18573,22,0,1,0,1,4086,0,0,1,16,19,647,0
18574,70,5,0,1,0,33516,0,0,1,17,1,1728,1
18575,25,0,1,0,1,6480,0,0,4,18,1,3324,1
18576,29,0,0,0,1,9984,0,0,1,4,9,1043,0
18577,30,1,0,1,0,11004,0,0,1,22,2,6044,1
18578,31,4,1,1,0,13401,0,0,1,22,3,678,0
18579,37,1,0,1,0,13171,13,1,4,20,11,433,0
18580,24,0,1,0,1,5120,2,2,1,17,26,960,0
18581,28,3,1,1,0,13416,8,3,1,1,24,3814,0
18582,66,0,0,0,1,22508,3,1,1,16,3,71,0
18583,20,0,1,0,1,10500,0,0,5,18,1,1965,0
18584,63,4,0,1,0,26100,3,4,2,11,2,2669,0
18585,43,11,0,0,0,24806,15,3,2,18,8,1807,0
18586,42,0,0,0,1,11344,1,1,4,21,2,14,0
18587,62,0,0,0,1,17192,15,4,4,22,21,5586,1
18588,51,5,0,1,0,30384,15,1,3,20,11,3833,0
18589,45,4,0,1,0,15525,15,3,1,18,29,2254,0
18590,21,0,0,0,1,7980,1,2,1,22,2,2355,1
18591,53,0,0,0,1,14840,0,0,2,1,19,240,0
18592,54,0,1,0,1,15288,2,2,1,20,23,177,0
18593,30,0,1,0,1,11358,4,1,1,16,9,388,0
18594,57,0,0,0,1,15600,3,3,1,7,4,199,0
18595,65,2,0,1,0,22680,1,4,4,17,1,500,1
18596,75,0,0,0,1,24890,9,1,1,7,1,2434,0
18597,25,0,1,0,1,8364,0,0,1,18,3,411,0
18598,29,0,0,0,1,7740,0,0,4,20,9,103,0
18599,49,0,0,0,1,15652,15,1,3,19,1,3886,0
18600,17,24,1,0,0,15792,2,1,1,2,13,2686,1
18601,55,0,0,0,1,12900,3,1,4,19,17,4468,1
18602,57,6,0,1,0,25401,0,0,2,16,1,16,0
18603,39,3,1,1,0,18748,9,1,2,19,15,2798,0
18604,45,0,0,0,1,11898,6,1,4,22,19,1835,0
18605,31,2,0,1,0,17584,3,3,1,21,21,4559,1
18606,28,0,1,0,1,7572,4,3,2,16,1,16,0
18607,22,0,1,0,1,7740,0,0,1,6,13,289,1
18608,39,3,0,1,0,19734,6,1,4,22,8,2625,1
18609,55,7,0,1,0,32345,5,4,1,2,10,1253,0
18610,52,4,0,1,0,25785,2,4,2,21,12,3474,0
18611,25,0,1,0,1,10096,0,0,3,19,1,843,1
18612,50,16,0,1,0,33638,2,2,4,21,2,21,0
18613,37,5,0,1,0,15568,6,2,1,18,23,3610,0
18614,53,0,0,0,1,12600,0,0,1,19,1,520,0
18615,43,0,0,0,1,15960,0,0,1,17,12,2297,0
18616,31,1,0,1,0,11124,4,3,5,11,2,2219,0
18617,30,2,0,1,0,20064,7,4,1,17,2,1247,0
18618,31,0,1,0,1,12680,0,0,4,4,9,1654,0
18619,57,0,0,0,1,17332,15,3,1,9,21,4182,1
18620,22,0,1,0,1,6120,1,2,1,21,20,1571,0
18621,65,0,0,0,1,19530,0,0,2,17,2,3727,0
18622,65,0,0,0,1,15470,2,2,2,13,7,1692,0
18623,19,21,1,1,0,16632,0,0,1,17,16,2804,0
18624,34,3,1,0,0,23584,1,1,4,12,12,1833,1
18625,30,0,1,0,1,12520,1,3,1,1,17,1463,0
18626,20,0,1,0,1,5488,0,0,1,18,3,4489,0
18627,43,0,0,0,1,15264,2,3,6,22,2,1738,0
18628,22,0,1,0,1,3996,0,0,2,19,19,831,0
18629,21,33,0,1,0,26166,0,0,1,16,1,4692,0
18630,20,26,0,1,0,22747,0,0,3,19,1,676,0
18631,23,0,1,0,1,10752,0,0,1,20,3,1078,0
18632,21,0,1,0,1,3384,0,0,2,4,29,1828,0
18633,48,0,1,0,1,11340,4,2,2,6,13,2446,0
18634,35,8,0,1,0,11781,10,3,6,19,1,1112,0
18635,45,2,0,1,0,18944,5,2,1,22,7,389,1
18636,24,2,1,0,0,11205,4,3,3,8,3,3343,0
18637,32,0,1,0,1,8624,8,2,1,20,25,2373,0
18638,28,6,0,1,0,11196,3,2,2,18,7,1496,1
18639,52,0,0,0,1,16198,7,3,1,18,3,2158,0
18640,35,0,0,0,1,13332,4,3,4,10,6,1230,0
18641,34,0,0,0,1,7956,12,3,1,4,9,944,0
18642,25,1,0,1,0,16335,0,0,3,13,3,3335,0
18643,40,35,0,1,0,33642,15,3,1,21,2,1869,0
18644,36,0,0,0,1,8862,2,1,2,8,4,209,0
18645,64,7,0,1,0,24102,9,3,2,14,10,876,1
18646,75,0,1,0,1,24814,14,2,3,17,1,4328,0
18647,37,24,1,0,0,31392,7,3,2,14,2,3710,0
18648,27,2,1,1,0,15276,0,0,1,22,15,1148,1
18649,53,0,0,0,1,11574,0,0,2,21,7,3079,0
18650,70,0,0,0,1,18936,0,0,2,13,7,127,0
18651,57,0,1,0,1,15496,12,2,1,9,3,2440,0
18652,26,17,0,0,0,14784,0,0,5,4,9,2384,0
18653,43,0,1,0,1,14740,0,0,1,17,2,286,1
18654,31,12,1,1,0,21498,2,1,4,21,33,1689,0
18655,28,2,0,1,0,12042,1,1,1,10,20,94,0
18656,27,0,1,0,1,4976,0,0,1,22,1,89,1
18657,24,4,1,0,0,9960,4,3,1,17,1,16,0
18658,75,0,0,0,1,20332,15,3,2,14,2,1424,1
18659,22,27,0,0,0,19756,0,0,1,21,1,2107,0
18660,75,0,0,0,1,24586,9,4,2,18,2,1637,0
18661,48,0,0,0,1,16016,0,0,6,6,27,2198,0
18662,16,6,1,0,0,12150,0,0,3,21,16,329,0
18663,69,0,1,0,1,18360,0,0,1,14,2,1521,0
18664,22,0,1,0,1,10560,0,0,1,17,11,383,0
18665,36,0,0,0,1,14212,15,2,4,17,3,3139,1
18666,28,1,0,1,0,9776,5,2,1,16,8,1624,0
18667,75,0,0,0,1,20740,11,2,6,2,19,820,0
18668,31,1,0,1,0,12446,5,3,4,22,1,606,1
18669,22,0,1,0,1,7560,2,2,1,17,13,289,0
18670,21,0,1,0,1,4398,1,3,1,19,8,4237,0
18671,50,0,0,0,1,12000,0,0,1,15,18,3044,1
18672,29,10,0,1,0,18536,5,1,2,22,1,2925,0
18673,38,2,0,1,0,14742,1,3,5,22,4,1237,0
18674,19,0,1,0,1,5984,0,0,2,6,34,67,0
18675,62,0,1,0,1,16770,0,0,4,12,3,1940,0
18676,61,0,0,0,1,16200,3,3,2,22,2,3059,0
18677,59,4,0,1,0,24729,0,0,1,22,7,2614,0
18678,35,1,0,1,0,11676,3,2,2,9,5,1229,0
18679,74,0,0,0,1,18452,9,1,1,19,18,1710,0
18680,25,0,1,0,1,10728,0,0,3,15,9,249,1
18681,24,0,1,0,1,8832,0,0,1,15,16,573,0
18682,45,0,1,0,1,11034,0,0,2,14,2,524,1
18683,56,0,1,0,1,12460,0,0,6,5,4,308,0
18684,60,0,0,0,1,14736,15,2,2,7,1,469,0
18685,50,0,1,0,1,17160,2,3,1,14,2,661,0
18686,21,0,1,0,1,3738,1,4,3,22,4,545,0
18687,42,0,0,0,1,8204,15,3,3,8,1,460,0
18688,21,0,1,0,1,8136,0,0,1,4,9,703,0
18689,41,0,0,0,1,10890,0,0,1,15,19,423,0
18690,43,19,1,1,0,27507,8,4,4,16,19,423,0
18691,24,0,0,0,1,5510,0,0,4,2,25,1641,0
18692,22,0,1,0,1,5312,0,0,4,10,9,877,0
18693,21,0,1,0,1,8568,0,0,1,14,2,2031,0
18694,39,0,0,0,1,13266,6,2,1,15,12,1062,0
18695,37,2,1,1,0,9592,0,0,1,12,6,1411,1
18696,58,7,1,1,0,29523,15,3,3,21,1,2547,0
18697,67,0,0,0,1,22168,3,1,1,1,5,1588,0
18698,60,0,0,0,1,18180,9,1,1,22,1,1025,0
18699,27,0,1,0,1,6250,4,1,3,19,1,3324,0
18700,23,0,1,0,1,6380,0,0,1,6,4,4381,0
18701,41,0,1,0,1,10848,2,3,3,5,21,4413,1
18702,62,0,0,0,1,20544,1,1,1,1,5,2475,0
18703,33,2,0,1,0,17438,9,2,1,3,2,4902,0
18704,42,0,0,0,1,10926,15,3,1,22,9,103,0
18705,39,0,1,0,1,13618,3,3,2,21,23,375,0
18706,26,0,1,0,1,4504,0,0,1,14,7,95,0
18707,75,0,0,0,1,17108,4,2,1,5,1,26,0
18708,75,0,0,0,1,19368,15,4,1,1,4,1792,0
18709,54,21,0,0,0,29790,15,3,1,18,2,1510,0
18710,20,26,0,0,0,19432,0,0,3,16,8,1756,0
18711,62,0,0,0,1,14352,13,3,1,20,1,217,0
18712,59,1,0,1,0,21081,7,4,1,20,14,1608,0
18713,27,0,1,0,1,10352,7,1,1,20,12,1833,0
18714,46,0,0,0,1,11420,12,1,1,1,15,3497,0
18715,54,0,0,0,1,13344,15,1,1,12,1,854,0
18716,49,0,1,0,1,16276,0,0,2,20,12,443,1
18717,47,0,1,0,1,13020,1,1,1,4,9,157,0
18718,46,0,1,0,1,12826,6,3,2,5,14,2809,0
18719,27,7,1,1,0,11877,0,0,1,13,7,5000,0
18720,47,0,1,0,1,13480,1,1,1,19,7,1255,1
18721,30,5,1,1,0,11289,10,2,1,13,3,1978,1
18722,33,0,0,0,1,6830,0,0,1,4,9,10,0
18723,63,0,0,0,1,14762,15,1,5,22,1,1577,0
18724,75,0,0,0,1,23220,3,4,5,19,1,1837,0
18725,62,0,0,0,1,13512,1,3,1,14,13,402,1
18726,32,0,0,0,1,6000,4,3,3,3,2,496,1
18727,40,4,1,1,0,18256,1,3,2,21,7,3350,0
18728,42,0,0,0,1,8470,0,0,2,18,2,5665,1
18729,34,0,1,0,1,11880,0,0,1,17,9,20,0
18730,73,2,0,1,0,27510,15,2,2,19,3,1069,0
18731,19,0,1,0,1,8932,0,0,1,20,6,510,0
18732,26,0,1,0,1,7488,0,0,2,4,3,83,0
18733,51,0,0,0,1,14404,15,1,3,12,16,2271,0
18734,25,0,1,0,1,6864,3,3,2,22,29,3556,0
18735,75,0,1,0,1,22508,2,4,2,3,2,2989,0
18736,51,0,0,0,1,12420,7,3,5,17,2,719,0
18737,53,4,0,1,0,24612,0,0,3,2,9,852,0
18738,19,0,1,0,1,6860,0,0,1,21,21,4602,0
18739,51,0,1,0,1,15096,15,3,5,18,9,3179,1
18740,25,0,1,0,1,10416,0,0,4,16,1,1823,1
18741,49,0,1,0,1,11844,1,1,1,21,22,815,0
18742,32,0,1,0,1,13640,0,0,1,22,17,847,1
18743,66,0,1,0,1,15264,0,0,2,19,3,4629,1
18744,29,1,1,1,0,9030,0,0,1,14,3,1208,0
18745,24,0,1,0,1,4176,0,0,2,17,5,1469,0
18746,33,0,0,0,1,7380,6,3,1,22,2,1804,0
18747,40,0,0,0,1,11140,15,3,2,14,21,5292,0
18748,54,3,0,1,0,26688,14,2,1,21,3,4714,0
18749,31,0,1,0,1,9772,0,0,3,22,2,218,0
18750,75,0,0,0,1,19616,14,4,4,20,1,894,0
18751,49,0,0,0,1,12540,15,1,2,19,1,4248,0
18752,22,0,1,0,1,10880,0,0,1,15,29,166,0
18753,25,34,0,0,0,26068,0,0,1,14,2,2747,0
18754,39,0,1,0,1,11970,6,2,4,22,2,632,0
18755,28,0,1,0,1,6360,2,1,3,20,16,22,0
18756,56,0,0,0,1,11100,0,0,3,17,3,1213,0
18757,75,0,0,0,1,21488,3,3,1,19,3,42,0
18758,23,0,1,0,1,6110,2,4,1,1,8,4924,0
18759,28,7,1,1,0,16228,0,0,2,22,13,227,0
18760,75,0,0,0,1,18000,9,3,2,19,1,141,0
18761,61,0,1,0,1,15782,1,3,2,21,1,1065,0
18762,35,28,0,0,0,25401,7,1,1,1,28,2429,0
18763,47,4,0,1,0,22880,9,2,4,21,4,865,0
18764,27,0,1,0,1,5808,0,0,5,16,15,1579,0
18765,56,0,0,0,1,18060,0,0,1,18,5,1873,1
18766,31,0,1,0,1,6690,0,0,1,22,19,1004,1
18767,52,0,0,0,1,16056,6,1,1,13,1,1944,0
18768,70,1,0,1,0,27910,0,0,1,21,22,815,0
18769,49,0,0,0,1,11540,9,1,2,2,3,58,0
18770,43,0,0,0,1,13986,6,1,1,22,2,47,0
18771,72,0,0,0,1,20250,5,2,3,18,10,206,0
18772,20,0,1,0,1,4242,0,0,1,10,6,114,0
18773,21,0,1,0,1,8436,0,0,4,21,9,1508,0
18774,69,0,0,0,1,20896,14,4,2,18,2,1674,0
18775,63,0,0,0,1,17670,0,0,1,19,1,269,0
18776,36,0,0,0,1,13662,3,1,4,1,5,1187,0
18777,21,22,1,0,0,13860,0,0,1,21,21,4453,0
18778,68,7,0,1,0,28702,7,3,1,18,1,785,1
18779,20,0,0,0,1,6180,0,0,1,14,2,675,0
18780,40,0,0,0,1,13574,0,0,1,21,14,2463,1
18781,25,0,1,0,1,8904,0,0,1,5,5,2430,0
18782,27,0,1,0,1,6600,0,0,1,8,5,3189,1
18783,47,0,0,0,1,16146,4,3,4,18,4,4536,0
18784,75,0,0,0,1,23066,1,3,2,18,23,185,0
18785,31,0,1,0,1,11214,0,0,6,16,17,2083,0
18786,37,0,0,0,1,10064,5,4,4,22,8,2523,0
18787,63,0,1,0,1,19040,0,0,3,11,2,502,0
18788,31,0,1,0,1,13720,0,0,4,19,15,228,1
18789,25,0,1,0,1,9872,0,0,6,9,6,891,0
18790,44,0,0,0,1,12474,9,3,2,13,1,145,0
18791,59,4,0,1,0,28627,3,3,4,21,1,2547,0
18792,20,0,1,0,1,8960,0,0,2,12,3,1548,1
18793,23,6,0,1,0,12191,0,0,1,2,17,219,0
18794,52,0,0,0,1,17556,7,4,5,17,2,5020,1
18795,61,0,0,0,1,21248,2,1,1,13,14,451,0
18796,57,0,0,0,1,18788,11,3,2,22,2,2802,0
18797,57,10,0,1,0,29088,10,3,1,18,1,3061,1
18798,66,3,0,1,0,22108,3,3,1,21,1,670,0
18799,67,0,0,0,1,19208,2,4,1,21,4,1370,0
18800,63,0,0,0,1,17888,1,1,1,15,16,1235,1
18801,26,0,1,0,1,7380,6,3,1,21,23,140,0
18802,23,0,1,0,1,4080,0,0,2,22,2,3024,0
18803,25,0,1,0,1,9408,2,4,1,19,14,3081,0
18804,75,0,0,0,1,21556,0,0,6,15,2,3691,0
18805,44,0,1,0,1,15768,10,1,3,19,1,269,0
18806,52,0,0,0,1,14712,15,1,1,16,2,3759,0
18807,23,0,1,0,1,10624,0,0,4,18,4,845,1
18808,37,2,1,1,0,15052,9,2,6,8,8,3855,0
18809,57,0,0,0,1,13776,3,2,3,1,8,2212,0
18810,61,0,0,0,1,17864,15,4,3,22,2,364,1
18811,59,0,1,0,1,15574,15,1,3,16,3,2356,0
18812,22,0,1,0,1,9492,0,0,3,18,3,2149,0
18813,38,0,1,0,1,10272,2,1,8,2,18,277,0
18814,33,0,0,0,1,6290,0,0,2,17,31,5178,0
18815,47,9,0,1,0,21588,1,3,1,1,11,3404,0
18816,21,0,1,0,1,11568,1,2,1,11,2,3971,1
